"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19"
"25270","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25271","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25276","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25279","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25282","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25289","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25293","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25295","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25300","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25306","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25310","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25312","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"25315","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25322","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25325","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25336","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25338","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25340","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25342","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25346","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25350","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25351","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25354","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25362","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25364","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"25365","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25371","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25374","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25377","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25395","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25398","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25403","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25408","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25410","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25415","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25416","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"25418","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25419","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25420","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25424","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25433","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25447","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25449","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25453","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25457","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25458","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25462","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25465","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25466","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25472","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25474","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25476","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25479","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25482","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25483","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25485","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"25497","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25501","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25506","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25511","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"25512","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25513","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25520","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25524","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25549","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"25550","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25552","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25554","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25557","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25558","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25561","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25562","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25567","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25571","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25577","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25578","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25585","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"25586","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25587","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25588","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"25589","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25592","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25599","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25602","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25603","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25608","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25613","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25614","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25617","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25622","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25625","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25643","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25650","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25656","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25668","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25671","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25675","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25678","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25680","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25684","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25691","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25699","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25707","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25709","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25714","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25716","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25725","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25730","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25738","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25740","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"25741","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25750","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25751","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25768","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25772","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25773","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25774","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25775","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25784","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25792","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25802","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25803","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25804","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25809","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25813","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25824","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25831","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25835","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"25836","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25846","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25849","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25854","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25855","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25858","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25865","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25870","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6"
"25871","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25880","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25884","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25886","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25887","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25901","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25904","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25906","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25912","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25913","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"25932","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25934","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"25944","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25947","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25950","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25952","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25957","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25960","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25962","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"25965","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25970","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25971","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25977","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25987","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25992","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25996","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"25998","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"25999","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"26000","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"26006","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"26010","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"26012","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"26014","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"26017","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"26020","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"26024","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"26026","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"26032","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"26033","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"26036","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"26038","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"26041","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"26043","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"26048","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"26050","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
